ZCTA,Diagnosed diabetes among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Stroke among adults aged >=18 years
73139,0.13699999999999998,0.19699999999999998,0.037000000000000005
73141,0.163,0.19399999999999998,0.042
73142,0.092,0.156,0.023
73145,0.025,0.22899999999999998,0.006999999999999999
73149,0.163,0.237,0.040999999999999995
73150,0.115,0.153,0.028999999999999998
73151,0.095,0.129,0.023
73159,0.124,0.19,0.033
73160,0.085,0.17600000000000002,0.023
73162,0.10800000000000001,0.14800000000000002,0.028999999999999998
73165,0.099,0.155,0.027999999999999997
73169,0.096,0.16399999999999998,0.026000000000000002
73170,0.09,0.15,0.025
73173,0.07400000000000001,0.14800000000000002,0.021
73179,0.1,0.17,0.024
73401,0.124,0.18100000000000002,0.036000000000000004
73425,0.14400000000000002,0.17300000000000001,0.046
73430,0.15,0.163,0.046
73432,0.14,0.188,0.04
73433,0.132,0.17,0.039
73434,0.128,0.179,0.035
73437,0.124,0.161,0.038
73438,0.132,0.19699999999999998,0.040999999999999995
73439,0.16,0.16899999999999998,0.047
73440,0.147,0.16899999999999998,0.043
73441,0.139,0.177,0.039
73442,0.142,0.182,0.04
73443,0.10099999999999999,0.17800000000000002,0.028999999999999998
73444,0.166,0.175,0.05
73446,0.14300000000000002,0.187,0.040999999999999995
73447,0.131,0.195,0.038
73448,0.14300000000000002,0.192,0.040999999999999995
73449,0.135,0.16899999999999998,0.038
73450,0.151,0.184,0.045
73453,0.131,0.17800000000000002,0.036000000000000004
73455,0.124,0.20199999999999999,0.036000000000000004
73456,0.147,0.19,0.045
73458,0.122,0.17600000000000002,0.037000000000000005
73459,0.13,0.17800000000000002,0.038
73460,0.13699999999999998,0.196,0.04
73461,0.146,0.184,0.043
73463,0.124,0.183,0.038
73481,0.139,0.187,0.042
73487,0.18600000000000003,0.165,0.053
73491,0.122,0.184,0.035
73501,0.14,0.19899999999999998,0.037000000000000005
73503,0.034,0.22899999999999998,0.008
73505,0.11800000000000001,0.184,0.031
73507,0.121,0.18100000000000002,0.031
73520,0.15,0.179,0.045
73521,0.12,0.18,0.032
73526,0.11900000000000001,0.172,0.033
73527,0.11199999999999999,0.171,0.03
73528,0.11199999999999999,0.162,0.032
73529,0.133,0.18100000000000002,0.039
73530,0.15,0.16699999999999998,0.040999999999999995
73531,0.134,0.177,0.037000000000000005
73532,0.122,0.17600000000000002,0.036000000000000004
73533,0.131,0.177,0.038
73537,0.153,0.162,0.044000000000000004
73538,0.107,0.166,0.028999999999999998
73539,0.121,0.155,0.034
73540,0.111,0.154,0.031
73541,0.115,0.16899999999999998,0.032
73542,0.158,0.188,0.045
73543,0.10400000000000001,0.163,0.027999999999999997
73544,0.13,0.179,0.035
73546,0.142,0.174,0.040999999999999995
73547,0.106,0.177,0.03
73548,0.16899999999999998,0.163,0.049
73549,0.124,0.154,0.033
73550,0.14300000000000002,0.171,0.040999999999999995
73551,0.138,0.168,0.038
73552,0.12,0.17,0.032
73554,0.151,0.18,0.046
73555,0.13,0.182,0.038
73556,0.138,0.174,0.034
73557,0.11,0.14800000000000002,0.028999999999999998
73559,0.145,0.16899999999999998,0.043
73560,0.129,0.17800000000000002,0.035
73562,0.128,0.175,0.036000000000000004
73564,0.152,0.16399999999999998,0.044000000000000004
73565,0.16899999999999998,0.193,0.051
73566,0.14,0.174,0.040999999999999995
73567,0.11,0.17600000000000002,0.031
73568,0.14400000000000002,0.17,0.045
73569,0.17,0.19,0.049
73570,0.142,0.168,0.042
73571,0.16699999999999998,0.154,0.054000000000000006
73572,0.133,0.187,0.039
73573,0.14300000000000002,0.18600000000000003,0.042
73601,0.151,0.18600000000000003,0.040999999999999995
73620,0.129,0.18,0.035
73622,0.134,0.165,0.042
73624,0.10300000000000001,0.19699999999999998,0.027999999999999997
73625,0.16,0.16699999999999998,0.046
73626,0.128,0.177,0.037000000000000005
73627,0.11199999999999999,0.177,0.034
73628,0.128,0.17300000000000001,0.038
73632,0.115,0.161,0.036000000000000004
73638,0.146,0.162,0.043
73639,0.156,0.174,0.044000000000000004
73641,0.122,0.16899999999999998,0.037000000000000005
73642,0.146,0.159,0.046
73644,0.114,0.183,0.033
73645,0.155,0.195,0.046
73646,0.14,0.163,0.040999999999999995
73647,0.139,0.174,0.04
73650,0.122,0.191,0.036000000000000004
73651,0.156,0.201,0.044000000000000004
73654,0.129,0.156,0.039
73655,0.15,0.168,0.042
73658,0.158,0.16399999999999998,0.044000000000000004
73659,0.134,0.142,0.038
73660,0.129,0.171,0.04
73661,0.128,0.159,0.039
73662,0.10300000000000001,0.17,0.028999999999999998
73663,0.145,0.17600000000000002,0.042
73664,0.12,0.16699999999999998,0.034
73666,0.139,0.16699999999999998,0.040999999999999995
73667,0.127,0.152,0.037000000000000005
73669,0.139,0.183,0.04
73673,0.142,0.16699999999999998,0.046
73701,0.12,0.19,0.034
73703,0.105,0.151,0.032
73705,0.013000000000000001,0.20800000000000002,0.005
73716,0.133,0.16,0.04
73717,0.09300000000000001,0.17600000000000002,0.028999999999999998
73718,0.12,0.165,0.036000000000000004
73719,0.127,0.138,0.04
73720,0.132,0.146,0.04
73722,0.11800000000000001,0.145,0.036000000000000004
73724,0.132,0.174,0.039
73726,0.132,0.161,0.040999999999999995
73727,0.109,0.14300000000000002,0.033
73728,0.115,0.152,0.037000000000000005
73729,0.122,0.166,0.037000000000000005
73730,0.11699999999999999,0.158,0.036000000000000004
73731,0.13,0.16399999999999998,0.036000000000000004
73733,0.12300000000000001,0.16,0.037000000000000005
73734,0.121,0.165,0.033
73735,0.106,0.16399999999999998,0.03
73736,0.15,0.17800000000000002,0.046
73737,0.11699999999999999,0.161,0.037000000000000005
73738,0.107,0.14800000000000002,0.032
73739,0.129,0.162,0.042
73741,0.126,0.149,0.033
73742,0.121,0.172,0.035
73743,0.095,0.156,0.026000000000000002
73744,0.113,0.16899999999999998,0.033
73747,0.129,0.159,0.038
73749,0.136,0.132,0.043
73750,0.11800000000000001,0.17,0.036000000000000004
73753,0.10800000000000001,0.14400000000000002,0.032
73754,0.10800000000000001,0.158,0.031
73755,0.139,0.16399999999999998,0.04
73756,0.124,0.161,0.037000000000000005
73757,0.133,0.159,0.04
73758,0.135,0.14300000000000002,0.040999999999999995
73759,0.128,0.151,0.039
73760,0.11800000000000001,0.165,0.036000000000000004
73761,0.12300000000000001,0.145,0.037000000000000005
73762,0.11199999999999999,0.159,0.032
73763,0.14300000000000002,0.172,0.044000000000000004
73764,0.122,0.165,0.038
73766,0.10800000000000001,0.158,0.032
73768,0.11800000000000001,0.16399999999999998,0.034
73771,0.136,0.146,0.044000000000000004
73772,0.109,0.17300000000000001,0.028999999999999998
73773,0.111,0.165,0.032
73801,0.111,0.17300000000000001,0.032
73832,0.121,0.15,0.036000000000000004
73834,0.132,0.166,0.040999999999999995
73835,0.13699999999999998,0.161,0.039
73838,0.126,0.162,0.036000000000000004
73840,0.136,0.17300000000000001,0.039
73841,0.081,0.16,0.021
73842,0.114,0.146,0.032
73843,0.14,0.17600000000000002,0.040999999999999995
73844,0.138,0.161,0.042
73848,0.125,0.16699999999999998,0.037000000000000005
73851,0.154,0.159,0.045
73852,0.10800000000000001,0.158,0.032
73853,0.121,0.156,0.037000000000000005
73855,0.166,0.145,0.052000000000000005
73857,0.11,0.163,0.031
73858,0.145,0.172,0.045
73859,0.125,0.168,0.038
73860,0.129,0.163,0.039
73901,0.107,0.166,0.027000000000000003
73931,0.114,0.163,0.035
73932,0.132,0.16899999999999998,0.04
73933,0.147,0.161,0.044000000000000004
73937,0.145,0.15,0.04
73938,0.121,0.17,0.034
73939,0.066,0.204,0.018000000000000002
73942,0.129,0.185,0.033
73944,0.131,0.156,0.036000000000000004
73945,0.11599999999999999,0.166,0.032
73947,0.131,0.158,0.04
73949,0.122,0.165,0.033
73950,0.12,0.16899999999999998,0.032
73951,0.11699999999999999,0.168,0.033
74001,0.134,0.177,0.039
74002,0.135,0.175,0.04
74003,0.141,0.203,0.039
74006,0.115,0.147,0.034
74008,0.08800000000000001,0.158,0.025
74010,0.142,0.192,0.040999999999999995
74011,0.094,0.159,0.026000000000000002
74012,0.095,0.168,0.026000000000000002
74014,0.094,0.16899999999999998,0.026000000000000002
74015,0.11,0.18100000000000002,0.032
74016,0.13699999999999998,0.19899999999999998,0.04
74017,0.11699999999999999,0.18100000000000002,0.035
74019,0.102,0.17300000000000001,0.028999999999999998
74020,0.13,0.17800000000000002,0.039
74021,0.098,0.16899999999999998,0.027999999999999997
74022,0.135,0.165,0.039
74023,0.124,0.184,0.038
74026,0.10800000000000001,0.17600000000000002,0.031
74027,0.142,0.183,0.042
74028,0.131,0.18600000000000003,0.037000000000000005
74029,0.147,0.182,0.045
74030,0.14300000000000002,0.195,0.043
74032,0.105,0.171,0.031
74033,0.086,0.18600000000000003,0.024
74034,0.142,0.19399999999999998,0.040999999999999995
74035,0.139,0.195,0.039
74036,0.113,0.18100000000000002,0.033
74037,0.09,0.158,0.026000000000000002
74038,0.14300000000000002,0.193,0.040999999999999995
74039,0.135,0.201,0.038
74041,0.109,0.191,0.028999999999999998
74042,0.132,0.19,0.04
74044,0.122,0.182,0.035
74045,0.11900000000000001,0.172,0.034
74046,0.135,0.17600000000000002,0.038
74047,0.11800000000000001,0.18100000000000002,0.032
74048,0.14800000000000002,0.188,0.045
74050,0.14,0.19899999999999998,0.04
74051,0.125,0.177,0.035
74052,0.155,0.212,0.044000000000000004
74053,0.10099999999999999,0.182,0.027999999999999997
74054,0.14400000000000002,0.19899999999999998,0.040999999999999995
74055,0.09,0.165,0.025
74056,0.153,0.18899999999999997,0.045
74058,0.14300000000000002,0.18600000000000003,0.042
74059,0.10800000000000001,0.183,0.032
74060,0.125,0.168,0.037000000000000005
74061,0.134,0.174,0.039
74062,0.124,0.195,0.036000000000000004
74063,0.114,0.175,0.033
74066,0.11900000000000001,0.183,0.034
74068,0.086,0.201,0.025
74070,0.11599999999999999,0.184,0.033
74071,0.142,0.20600000000000002,0.038
74072,0.13,0.172,0.038
74073,0.125,0.18600000000000003,0.035
74074,0.08,0.222,0.023
74075,0.08,0.22699999999999998,0.022000000000000002
74078,0.021,0.33299999999999996,0.006999999999999999
74079,0.126,0.17600000000000002,0.038
74080,0.11,0.17300000000000001,0.031
74081,0.132,0.18600000000000003,0.037000000000000005
74082,0.128,0.17800000000000002,0.037000000000000005
74083,0.132,0.171,0.039
74084,0.157,0.19399999999999998,0.046
74085,0.14,0.19399999999999998,0.042
74103,0.092,0.191,0.021
74104,0.091,0.213,0.024
74105,0.106,0.16399999999999998,0.03
74106,0.209,0.215,0.059000000000000004
74107,0.13,0.207,0.037000000000000005
74108,0.131,0.213,0.035
74110,0.179,0.24600000000000002,0.048
74112,0.11800000000000001,0.191,0.034
74114,0.094,0.146,0.027000000000000003
74115,0.157,0.231,0.043
74116,0.124,0.21,0.033
74117,0.10800000000000001,0.179,0.031
74119,0.10800000000000001,0.161,0.03
74120,0.1,0.18600000000000003,0.026000000000000002
74126,0.19,0.221,0.051
74127,0.157,0.201,0.043
74128,0.138,0.19899999999999998,0.039
74129,0.129,0.19399999999999998,0.036000000000000004
74130,0.19,0.213,0.052000000000000005
74131,0.127,0.166,0.037000000000000005
74132,0.102,0.158,0.03
74133,0.096,0.16,0.027000000000000003
74134,0.102,0.19,0.025
74135,0.113,0.16399999999999998,0.034
74136,0.106,0.185,0.03
74137,0.099,0.141,0.027999999999999997
74145,0.122,0.18,0.035
74146,0.122,0.221,0.03
74301,0.154,0.19,0.045
74330,0.126,0.175,0.038
74331,0.157,0.168,0.046
74332,0.135,0.17800000000000002,0.039
74333,0.14400000000000002,0.188,0.043
74337,0.146,0.198,0.042
74338,0.136,0.201,0.040999999999999995
74339,0.174,0.204,0.05
74340,0.168,0.193,0.049
74342,0.16699999999999998,0.19699999999999998,0.049
74343,0.159,0.192,0.045
74344,0.153,0.16399999999999998,0.047
74346,0.159,0.20600000000000002,0.047
74347,0.152,0.21100000000000002,0.044000000000000004
74349,0.134,0.18600000000000003,0.038
74350,0.16699999999999998,0.192,0.049
74352,0.151,0.2,0.044000000000000004
74354,0.14300000000000002,0.19899999999999998,0.042
74358,0.17800000000000002,0.215,0.05
74359,0.166,0.226,0.048
74361,0.127,0.188,0.038
74363,0.142,0.187,0.04
74364,0.152,0.205,0.044000000000000004
74365,0.152,0.203,0.045
74366,0.165,0.193,0.048
74367,0.161,0.193,0.046
74368,0.141,0.22699999999999998,0.043
74369,0.146,0.185,0.044000000000000004
74370,0.159,0.192,0.044000000000000004
74401,0.16899999999999998,0.204,0.047
74403,0.136,0.193,0.039
74421,0.131,0.182,0.037000000000000005
74422,0.16399999999999998,0.175,0.046
74423,0.129,0.172,0.036000000000000004
74425,0.14400000000000002,0.17600000000000002,0.040999999999999995
74426,0.16899999999999998,0.184,0.049
74427,0.17800000000000002,0.162,0.051
74428,0.145,0.177,0.043
74429,0.102,0.18,0.028999999999999998
74430,0.135,0.179,0.04
74431,0.146,0.195,0.042
74432,0.174,0.17600000000000002,0.051
74434,0.129,0.185,0.036000000000000004
74435,0.152,0.191,0.045
74436,0.13,0.187,0.037000000000000005
74437,0.156,0.195,0.046
74438,0.15,0.18,0.042
74441,0.155,0.19899999999999998,0.043
74442,0.13699999999999998,0.185,0.04
74445,0.121,0.18600000000000003,0.034
74446,0.125,0.19,0.035
74447,0.16399999999999998,0.20600000000000002,0.047
74450,0.132,0.183,0.037000000000000005
74451,0.149,0.179,0.042
74452,0.125,0.201,0.035
74454,0.132,0.17800000000000002,0.037000000000000005
74455,0.17300000000000001,0.198,0.049
74456,0.11900000000000001,0.18100000000000002,0.034
74457,0.177,0.204,0.049
74458,0.192,0.166,0.054000000000000006
74459,0.204,0.16699999999999998,0.057
74460,0.13699999999999998,0.19699999999999998,0.038
74462,0.155,0.18899999999999997,0.046
74463,0.08900000000000001,0.201,0.023
74464,0.125,0.212,0.035
74467,0.142,0.192,0.042
74468,0.134,0.18100000000000002,0.039
74469,0.139,0.223,0.040999999999999995
74470,0.16899999999999998,0.207,0.048
74471,0.142,0.198,0.039
74472,0.127,0.192,0.037000000000000005
74501,0.134,0.188,0.04
74521,0.166,0.2,0.049
74522,0.122,0.179,0.033
74523,0.159,0.193,0.048
74525,0.141,0.196,0.042
74528,0.153,0.17800000000000002,0.048
74530,0.157,0.184,0.046
74531,0.156,0.17800000000000002,0.046
74533,0.135,0.19,0.04
74534,0.147,0.183,0.045
74535,0.121,0.19899999999999998,0.035
74536,0.155,0.19699999999999998,0.047
74538,0.157,0.192,0.047
74540,0.168,0.19399999999999998,0.053
74543,0.153,0.175,0.047
74546,0.136,0.191,0.039
74547,0.141,0.18899999999999997,0.040999999999999995
74549,0.218,0.175,0.064
74552,0.14800000000000002,0.174,0.044000000000000004
74553,0.145,0.183,0.043
74554,0.11199999999999999,0.184,0.033
74555,0.13699999999999998,0.185,0.040999999999999995
74556,0.15,0.195,0.044000000000000004
74557,0.191,0.17600000000000002,0.055
74558,0.166,0.182,0.051
74560,0.14400000000000002,0.18899999999999997,0.040999999999999995
74561,0.142,0.19399999999999998,0.044000000000000004
74562,0.141,0.182,0.040999999999999995
74563,0.14,0.179,0.039
74565,0.113,0.17300000000000001,0.033
74567,0.151,0.174,0.046
74569,0.153,0.19899999999999998,0.047
74570,0.14800000000000002,0.179,0.045
74571,0.16899999999999998,0.188,0.05
74572,0.14300000000000002,0.19699999999999998,0.040999999999999995
74574,0.17800000000000002,0.18100000000000002,0.054000000000000006
74576,0.171,0.17800000000000002,0.054000000000000006
74577,0.136,0.20600000000000002,0.038
74578,0.13699999999999998,0.2,0.04
74601,0.129,0.204,0.038
74604,0.133,0.158,0.040999999999999995
74630,0.13,0.163,0.037000000000000005
74631,0.131,0.18600000000000003,0.04
74632,0.14,0.166,0.042
74633,0.14400000000000002,0.191,0.040999999999999995
74636,0.127,0.155,0.039
74637,0.153,0.18100000000000002,0.046
74640,0.11,0.146,0.032
74641,0.153,0.17300000000000001,0.045
74643,0.113,0.163,0.034
74644,0.113,0.16899999999999998,0.032
74646,0.159,0.163,0.046
74647,0.135,0.182,0.04
74650,0.128,0.17300000000000001,0.037000000000000005
74651,0.121,0.182,0.035
74652,0.153,0.184,0.046
74653,0.114,0.198,0.034
74701,0.124,0.2,0.035
74720,0.134,0.196,0.037000000000000005
74722,0.14800000000000002,0.201,0.043
74723,0.151,0.174,0.042
74724,0.155,0.20199999999999999,0.044000000000000004
74726,0.14400000000000002,0.179,0.040999999999999995
74727,0.16699999999999998,0.205,0.049
74728,0.158,0.20800000000000002,0.045
74729,0.139,0.185,0.04
74730,0.131,0.191,0.036000000000000004
74731,0.14400000000000002,0.175,0.04
74733,0.139,0.18,0.04
74734,0.146,0.183,0.042
74735,0.16,0.18600000000000003,0.048
74736,0.15,0.207,0.042
74738,0.154,0.17600000000000002,0.045
74740,0.159,0.19899999999999998,0.045
74741,0.153,0.174,0.043
74743,0.17600000000000002,0.21,0.052000000000000005
74745,0.158,0.201,0.045
74747,0.166,0.17300000000000001,0.05
74748,0.142,0.177,0.042
74750,0.152,0.207,0.040999999999999995
74753,0.141,0.179,0.04
74754,0.162,0.183,0.048
74755,0.172,0.177,0.051
74756,0.154,0.191,0.044000000000000004
74759,0.17,0.20600000000000002,0.05
74760,0.134,0.19399999999999998,0.039
74761,0.182,0.162,0.055999999999999994
74764,0.146,0.20600000000000002,0.040999999999999995
74766,0.154,0.209,0.044000000000000004
74801,0.135,0.209,0.039
74804,0.106,0.188,0.032
74820,0.11599999999999999,0.18899999999999997,0.033
74824,0.13,0.19,0.038
74825,0.131,0.175,0.038
74826,0.14800000000000002,0.188,0.043
74827,0.162,0.17600000000000002,0.048
74829,0.155,0.19,0.04
74830,0.157,0.183,0.047
74831,0.138,0.168,0.04
74832,0.134,0.18899999999999997,0.039
74833,0.16,0.188,0.046
74834,0.12300000000000001,0.174,0.036000000000000004
74836,0.171,0.19,0.048
74837,0.142,0.203,0.042
74839,0.17300000000000001,0.20600000000000002,0.05
74840,0.131,0.184,0.038
74842,0.14300000000000002,0.16899999999999998,0.040999999999999995
74843,0.128,0.17,0.036000000000000004
74844,0.111,0.17800000000000002,0.031
74845,0.14800000000000002,0.195,0.040999999999999995
74848,0.14400000000000002,0.198,0.043
74849,0.156,0.2,0.045
74850,0.134,0.175,0.04
74851,0.106,0.191,0.03
74852,0.13699999999999998,0.183,0.039
74854,0.136,0.19899999999999998,0.039
74855,0.128,0.175,0.038
74856,0.142,0.188,0.042
74857,0.109,0.17,0.03
74859,0.165,0.20199999999999999,0.049
74860,0.163,0.207,0.048
74864,0.12,0.172,0.036000000000000004
74865,0.125,0.17300000000000001,0.036000000000000004
74867,0.146,0.18600000000000003,0.042
74868,0.141,0.19899999999999998,0.042
74869,0.126,0.168,0.036000000000000004
74871,0.14,0.174,0.039
74872,0.134,0.182,0.04
74873,0.11900000000000001,0.192,0.035
74875,0.134,0.18600000000000003,0.039
74878,0.141,0.191,0.04
74880,0.18,0.203,0.052000000000000005
74881,0.129,0.182,0.036000000000000004
74883,0.17,0.195,0.05
74884,0.171,0.201,0.051
74901,0.16699999999999998,0.21,0.049
74902,0.14,0.19,0.04
74930,0.145,0.203,0.04
74931,0.163,0.209,0.046
74932,0.132,0.191,0.036000000000000004
74935,0.141,0.185,0.040999999999999995
74936,0.14,0.19399999999999998,0.040999999999999995
74937,0.142,0.20800000000000002,0.039
74939,0.14400000000000002,0.18899999999999997,0.038
74940,0.14,0.20600000000000002,0.039
74941,0.149,0.204,0.042
74942,0.147,0.193,0.042
74943,0.134,0.175,0.038
74944,0.12300000000000001,0.195,0.034
74945,0.166,0.21,0.045
74946,0.158,0.21100000000000002,0.043
74948,0.139,0.2,0.04
74949,0.166,0.18899999999999997,0.047
74951,0.141,0.204,0.04
74953,0.135,0.201,0.039
74954,0.141,0.207,0.042
74955,0.158,0.21,0.046
74956,0.139,0.20199999999999999,0.04
74957,0.171,0.188,0.05
74959,0.156,0.196,0.045
74960,0.17,0.226,0.049
74962,0.166,0.192,0.049
74963,0.155,0.19399999999999998,0.043
74964,0.156,0.21100000000000002,0.044000000000000004
74965,0.163,0.218,0.046
74966,0.136,0.185,0.039
75001,0.063,0.158,0.017
75002,0.076,0.146,0.02
75006,0.10400000000000001,0.168,0.027000000000000003
75007,0.095,0.147,0.022000000000000002
75009,0.077,0.14,0.023
75010,0.08199999999999999,0.14400000000000002,0.019
75013,0.066,0.129,0.016
75019,0.067,0.127,0.017
75020,0.12,0.17300000000000001,0.037000000000000005
